RTlexdec,RTnaming,Familiarity,Word,AgeSubject,WordCategory,WrittenFrequency,WrittenSpokenFrequencyRatio,FamilySize,DerivationalEntropy,InflectionalEntropy,NumberSimplexSynsets,NumberComplexSynsets,LengthInLetters,Ncount,MeanBigramFrequency,FrequencyInitialDiphone,ConspelV,ConspelN,ConphonV,ConphonN,ConfriendsV,ConfriendsN,ConffV,ConffN,ConfbV,ConfbN,NounFrequency,VerbFrequency,CV,Obstruent,Frication,Voice,FrequencyInitialDiphoneWord,FrequencyInitialDiphoneSyllable,CorrectLexdec
6.4323450604371,6.15230707222481,4.3,starve,young,V,120.99999999999982,1.02995005034668,1.38629436111989,0.90407,1.64779,1.6094379124341,0,6,0,9.569072,13.30069,2,1.6094379124341,2,1.6094379124341,2,1.6094379124341,0,0,0,0,0,364,C,obst,frication,voiceless,12.422026412175,13.1273946990515,30
6.46153067440067,6.11919791361753,4.2,lap,young,V,333.99999999999983,1.27211060949315,2.19722457733622,0.96171,1.08214,2.39789527279837,1.79175946922805,3,20,7.389305,12.44231,22,5.0998664278242,23,5.08759633523238,20,4.96284463025991,0.693147180559945,1.09861228866811,1.09861228866811,0,353,70,C,cont,short,voiced,9.963264756572,10.5560210502108,28
6.34546090684095,6.13556489108174,4.93,throw,young,V,870.0000000000002,-0.431334488086581,2.39789527279837,0.34426,2.10414,3.09104245335832,3.29583686600433,5,1,9.375999,14.65437,28,8.22710823434815,41,8.8378263640077,16,7.33823815006559,2.56494935746154,7.6980291702728,3.25809653802148,8.58541243039338,121,2858,C,obst,frication,voiceless,10.587846227063,10.6498673956928,29
6.42933230632365,6.25670927444083,2.83,sprawl,young,V,47.00000000000008,2.56921375624799,1.09861228866811,0,1.70733,1.38629436111989,0.693147180559945,6,1,8.764847,11.50982,10,3.09104245335832,27,8.39412119382624,10,3.09104245335832,0,0,2.89037175789616,8.38935981990635,30,165,C,obst,frication,voiceless,12.0300512012847,12.4928443036806,29
6.42106926940263,6.15358339658442,4.6,serve,young,V,1187.9999999999993,1.59440003506956,3.61091791264422,1.52101,1.75957,2.70805020110221,1.09861228866811,5,3,9.227158,13.13741,4,4.83628190695148,5,5.14166355650266,4,4.83628190695148,0,0,0.693147180559945,3.8286413964891,89,2669,C,obst,frication,voiceless,10.6070305092782,11.2441044001594,29
6.38886388080378,6.11124558542704,5.23,dream,young,V,1029.0000000000007,0.835127324766948,2.83321334405622,0.76048,1.84098,2.19722457733622,1.38629436111989,5,4,8.979187,11.03329,11,5.64544689764324,15,6.3985949345352,10,5.64544689764324,0.693147180559945,0,1.79175946922805,5.76519110278484,1380,672,C,obst,burst,voiced,10.5885269537019,10.8999748264046,28
6.41334419648424,6.16310425555508,3.97,strain,young,V,604.9999999999992,1.72309723090662,2.07944154167984,0.58956,1.58355,3.09104245335832,1.79175946922805,6,2,9.839182,13.30069,22,6.52649485957079,43,6.79346613258001,22,6.52649485957079,0,0,3.09104245335832,5.34710753071747,633,359,C,obst,frication,voiceless,12.422026412175,13.1273946990515,27
6.32191871140363,6.09334401092915,5.73,let,young,V,7038.9999999999945,-0.0502300784289886,3.46573590279973,1.26005,0.50733,2.07944154167984,2.94443897916644,3,13,7.694285,13.09377,13,7.71690613529839,18,7.75233516330229,12,7.52940645783701,0,0,1.79175946922805,4.40671924726425,4,7728,C,cont,short,voiced,10.8061660569904,11.4367677011205,25
6.49485761775665,6.21200471255208,3.7,grudge,young,V,50.00000000000019,1.93794197940614,1.38629436111989,0.79186,1.11359,1.38629436111989,0,6,2,8.472161,11.50271,9,4.54329478227,9,4.54329478227,9,4.54329478227,0,0,0,0,49,15,C,obst,burst,voiced,11.3199473279877,11.7487166961178,26
6.39692965521615,6.08176218508876,4,mock,young,V,147.9999999999993,1.15132907084051,1.94591014905531,0.80156,1.58107,1.6094379124341,2.30258509299405,4,12,8.064018,12.23054,19,6.03068526026126,21,6.05443934626937,19,6.03068526026126,0,0,1.09861228866811,2.39789527279837,3,173,C,cont,short,voiced,9.78109390432206,10.3100187588263,27
6.3310035050999804,6.12533963066401,4.83,lay,young,V,2800.999999999976,1.59420289677108,3.49650756146648,1.3624,1.31082,2.30258509299405,3.13549421592915,3,13,7.489893,12.44231,32,8.4144957931779,49,10.3547542364449,30,8.38320455141292,0.693147180559945,0,2.94443897916644,10.1996956747073,0,2167,C,cont,short,voiced,10.4980015381877,11.2815481087289,29
6.34111739372994,6.08881809236389,4.4,lend,young,V,220.99999999999935,-0.426065926214315,1.6094379124341,0.4056,1.79465,1.38629436111989,0.693147180559945,4,11,8.873605,13.09377,13,6.51767127291227,15,6.72623340235875,13,6.51767127291227,0,0,1.09861228866811,5.06259503302697,0,489,C,cont,short,voiced,10.8061660569904,11.4367677011205,30
6.37638675398482,6.18517928773138,4.77,tend,young,V,1180.9999999999977,0.705586635502915,2.07944154167984,0.85217,1.66511,1.6094379124341,0,4,9,9.229963,13.30255,13,6.51767127291227,15,6.72623340235875,13,6.51767127291227,0,0,1.09861228866811,5.06259503302697,0,2336,C,obst,burst,voiceless,11.0299095418435,11.7214344515178,30
6.27255620037639,6.07258359839277,5.73,wake,young,V,568.9999999999994,0.0325086672718315,2.39789527279837,1.13186,2.04063,1.79175946922805,1.09861228866811,4,15,8.3726,12.79014,19,7.41336733569524,22,7.4730690880322,19,7.41336733569524,0,0,1.38629436111989,4.63472898822964,189,1181,C,cont,short,voiced,10.8395220864469,11.4365734383471,30
6.39255342681517,6.1459009004124,4.55,tease,young,V,81.99999999999973,1.17987525274688,1.79175946922805,0.57288,1.69492,2.484906649788,0.693147180559945,5,2,9.657368,13.30255,8,4.98360662170834,30,7.6226639513236,4,4.70953020131233,1.6094379124341,3.58351893845611,3.29583686600433,7.56734567601324,18,249,C,obst,burst,voiceless,10.2985318858164,10.7192284013048,24
6.55042297617326,6.07970433595739,2.1,moot,young,V,9.000000000000005,0.916290731874155,0.693147180559945,0,1.07845,1.38629436111989,0.693147180559945,4,12,8.382585,12.23054,11,5.06259503302697,22,5.48063892334199,9,4.46590811865458,1.09861228866811,4.27666611901606,2.63905732961526,5.03695260241363,0,18,C,cont,short,voiced,9.7714407716158,10.1754212680198,13
6.38659308311476,6.13296410938168,5.7,wash,young,V,719.9999999999995,-0.802001585472027,3.46573590279973,1.29906,1.68625,2.99573227355399,2.94443897916644,4,11,8.745163,12.79014,25,5.14166355650266,2,3.63758615972639,1,3.63758615972639,3.2188758248682,4.89783979995091,0.693147180559945,0,120,1663,C,cont,short,voiced,11.5371399144784,11.6634639142555,29
6.43033219351647,6.16352530819288,5.8,cause,young,V,2241.000000000007,1.60542989103656,2.484906649788,0.11816,1.7852,2.07944154167984,1.79175946922805,5,1,8.982272,12.5702,3,5.08140436498446,12,5.63478960316925,3,5.08140436498446,0,0,2.30258509299405,4.78749174278205,1832,3074,C,obst,burst,voiceless,10.7396305712239,11.0250511011213,29
6.3431771992169,6.15188126851389,4.83,cry,young,V,891.0000000000005,0.847971487896678,2.07944154167984,0.08789,1.90485,2.56494935746154,2.56494935746154,3,5,7.341283,11.27694,18,8.9179807099733,42,9.51613246360028,17,8.91152994173656,0,0,3.2188758248682,8.71817293002873,526,2158,C,obst,burst,voiceless,11.0830498294819,11.5955371776152,30
6.37338804663311,6.17939534266645,3.7,grasp,young,V,363.99999999999966,3.22992566105479,1.09861228866811,0,1.43498,1.94591014905531,0,5,1,8.786445,11.50271,7,3.2188758248682,6,3.13549421592915,6,3.13549421592915,0.693147180559945,1.09861228866811,0,0,151,451,C,obst,burst,voiced,11.3199473279877,11.7487166961178,27
6.41176900541279,6.17752909018077,3.17,carve,young,V,41.0000000000001,-0.132311136219293,1.09861228866811,0.45491,1.04951,1.38629436111989,0.693147180559945,5,2,8.981868,12.5702,2,1.6094379124341,2,1.6094379124341,2,1.6094379124341,0,0,0,0,0,350,C,obst,burst,voiceless,9.99720555640988,10.1915570499292,30
6.42965495982885,6.1459009004124,5.17,teach,young,V,905.0000000000036,1.03836472850572,1.6094379124341,1.02403,1.62659,1.09861228866811,0,5,4,9.465121,13.30255,9,7.00488198971286,14,7.0647590277918,9,7.00488198971286,0,0,1.79175946922805,4.23410650459726,0,2558,C,obst,burst,voiceless,10.2985318858164,10.7192284013048,27
6.40196694673341,6.1390221114656,3.67,lease,young,V,74.99999999999997,-0.182321556793955,2.39789527279837,0.43173,1.68612,2.07944154167984,0.693147180559945,5,3,9.351918,13.09377,8,4.98360662170834,9,5.92425579741453,4,3.58351893845611,1.6094379124341,4.70953020131233,1.79175946922805,5.82600010738045,89,46,C,cont,short,voiced,10.6130000871823,11.1501605863941,29
6.37924079234506,6.16415655492609,4.17,pulse,young,V,164.0000000000002,1.04634386012235,1.09861228866811,0,1.39924,2.07944154167984,1.79175946922805,5,1,8.700444,10.97119,1,2.30258509299405,1,2.30258509299405,1,2.30258509299405,0,0,0,0,207,43,C,obst,burst,voiceless,9.61979750135388,9.85345661893056,29
6.27932785313597,6.09829897602181,5.5,joke,young,V,612.0000000000022,-0.244098916490198,2.07944154167984,0.47961,1.52049,1.79175946922805,2.07944154167984,4,2,7.393146,10.09712,12,5.61312810638807,19,5.81413053182507,12,5.61312810638807,0,0,2.07944154167984,4.12713438504509,896,202,C,obst,frication,voiced,7.45529848568329,7.51207124583547,28
6.26168250580812,6.11257537285704,4.8,jump,young,V,489.9999999999989,-0.546113968501551,2.07944154167984,0.36469,1.79344,2.99573227355399,3.13549421592915,4,7,7.353011,10.52073,14,4.36944785246702,14,4.36944785246702,14,4.36944785246702,0,0,0,0,142,1195,C,obst,frication,voiced,10.3695145353941,10.487182524535,29
6.20532514482327,6.21560759875528,4.33,spell,young,V,385.9999999999997,-0.540032233606219,2.19722457733622,0.42139,1.70596,2.19722457733622,2.07944154167984,5,4,9.075024,11.50982,18,7.36960072052641,20,7.37148929521428,18,7.36960072052641,0,0,1.09861228866811,1.38629436111989,334,319,C,obst,frication,voiceless,12.0300512012847,12.4928443036806,29
6.42697377656452,6.20132020409526,3.27,squirm,young,V,24.999999999999986,1.24479479884619,1.09861228866811,0,1.71573,1.09861228866811,0,6,1,8.525915,8.66112,2,4.70048036579242,6,5.27811465923052,2,4.70048036579242,0,0,1.6094379124341,4.46590811865458,0,89,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,27
6.344425101234,6.22693184811102,3.23,squirt,young,V,27.999999999999886,0.95265837604503,1.38629436111989,0.10679,1.89863,1.6094379124341,0.693147180559945,6,2,8.638343,8.66112,7,4.62497281328427,14,5.16478597392351,7,4.62497281328427,0,0,2.07944154167984,4.30406509320417,14,56,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,26
6.43808759330104,6.24610676548156,3.4,squint,young,V,23.00000000000001,-0.44802472252696,1.6094379124341,0.31772,1.71249,1.6094379124341,0,6,1,9.021177,8.66112,14,4.34380542185368,13,4.15888308335967,13,4.15888308335967,0.693147180559945,2.63905732961526,0,0,8,124,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,28
6.28486150842987,6.13318109972646,3.7,boost,young,V,132.99999999999952,0.970357953144431,1.38629436111989,0.42288,1.36889,2.30258509299405,1.09861228866811,5,2,8.983592,11.85622,2,2.83321334405622,2,2.83321334405622,2,2.83321334405622,0,0,0,0,53,149,C,obst,burst,voiced,7.9522633086570496,8.13593277200489,28
6.41548968073706,6.19154415882364,4.77,flush,young,V,146.0000000000005,0.119153837790162,1.79175946922805,0,1.64126,2.63905732961526,1.94591014905531,5,5,8.577583,10.59918,15,4.99721227376411,12,4.57471097850338,12,4.57471097850338,1.38629436111989,3.95124371858143,0,0,86,245,C,obst,frication,voiceless,10.425638798632,10.9321422187804,29
6.37625064400775,6.20576914975499,5.77,smell,young,V,1085.0000000000002,0.0419747324000639,1.6094379124341,0.2236,1.696,2.19722457733622,1.38629436111989,5,5,9.032062,10.57664,18,7.36960072052641,20,7.37148929521428,18,7.36960072052641,0,0,1.09861228866811,1.38629436111989,891,850,C,obst,frication,voiceless,10.0699760926938,10.1255905626751,29
6.51666633681848,6.12599544006559,3.8,sue,young,V,153.00000000000065,-1.79567336854919,0.693147180559945,0,1.24714,0.693147180559945,0,3,5,7.389784,11.91646,11,6.34388043412633,66,10.5997548604323,10,6.31173480915291,0,0,4.02535169073515,10.5854979486852,0,220,C,obst,frication,voiceless,9.4442260198223,9.68899398203582,28
6.68923850759492,6.18332380838243,2.1,trill,young,V,9.000000000000005,0.916290731874155,1.09861228866811,0,1.93455,1.38629436111989,0,5,6,9.329698,12.29809,28,8.19284713459287,31,8.19422930481982,28,8.19284713459287,0,0,1.38629436111989,1.79175946922805,14,14,C,obst,burst,voiceless,13.536317683424,13.6786364418022,17
6.3176338907333,6.08791044537623,6.17,call,young,V,4277.000000000009,-0.00331458486045033,3.09104245335832,0.42466,1.50272,3.66356164612965,4.17438726989564,4,13,8.706223,12.5702,15,8.4471998195957,27,8.39412119382624,14,8.38822281011928,0.693147180559945,5.59098698051086,2.63905732961526,3.29583686600433,1059,12429,C,obst,burst,voiceless,10.7396305712239,11.0250511011213,27
6.4723462945009,6.19603671283676,2.31,drone,young,V,28.999999999999886,1.39321480396446,1.09861228866811,0,1.90799,2.07944154167984,1.09861228866811,5,4,9.089459,11.03329,19,8.34331588140495,29,7.39018142822643,15,5.65948221575962,1.6094379124341,8.2728260036504,2.70805020110221,7.19593722647557,44,37,C,obst,burst,voiced,10.5885269537019,10.8999748264046,21
6.41714069583228,6.20030631371133,4.5,stain,young,V,128.99999999999974,0.360002734031407,1.6094379124341,0.68158,1.77034,2.19722457733622,1.09861228866811,5,4,9.471047,13.30069,22,6.52649485957079,43,6.79346613258001,22,6.52649485957079,0,0,3.09104245335832,5.34710753071747,228,214,C,obst,frication,voiceless,12.422026412175,13.1273946990515,28
6.52527889364381,6.20213057691108,3.47,quench,young,V,4.999999999999998,0.328504066972036,1.09861228866811,0.38095,1.51534,0.693147180559945,0,6,0,8.906736,11.20298,10,5.19295685089021,10,5.19295685089021,10,5.19295685089021,0,0,0,0,0,25,C,obst,burst,voiceless,10.599879463261,11.5009945741023,29
6.34614500337786,6.21620681978589,4.23,stamp,young,V,243.99999999999963,-0.153213472635883,2.19722457733622,0.11067,1.86986,2.70805020110221,2.99573227355399,5,4,9.027307,13.30069,13,4.90527477843843,12,4.86753445045558,12,4.86753445045558,0.693147180559945,1.79175946922805,0,0,332,298,C,obst,frication,voiceless,12.422026412175,13.1273946990515,28
6.45132313904648,6.12007761457596,5.13,sock,young,V,53.999999999999766,-0.382992252256106,1.6094379124341,0.02854,0.81269,1.38629436111989,1.79175946922805,4,11,8.196222,12.41231,19,6.03068526026126,21,6.05443934626937,19,6.03068526026126,0,0,1.09861228866811,2.39789527279837,331,13,C,obst,frication,voiceless,9.87832357887258,9.99602115393906,28
6.35315190787025,6.13988455222626,6.13,see,young,V,20969.00000000009,-0.801375438768313,2.39789527279837,0.09585,1.67185,3.13549421592915,1.79175946922805,3,11,7.928049,13.13741,15,7.5137092478397,38,10.1328119629254,13,6.96696713861398,0.693147180559945,0,3.2188758248682,10.0571952771303,0,36958,C,obst,frication,voiceless,11.5155819334314,11.6849946452998,30
6.45264814397249,6.11677473807343,2.1,rend,young,V,4.999999999999998,0.328504066972036,0.693147180559945,0,1.71971,0.693147180559945,0,4,12,8.989951,13.86731,13,6.51767127291227,15,6.72623340235875,13,6.51767127291227,0,0,1.09861228866811,5.06259503302697,0,29,C,cont,short,voiced,10.5690579653258,11.3819508011274,13
6.58590955154308,6.26263606743277,2.63,smelt,young,V,128.99999999999974,0.0823709974331275,1.09861228866811,0,0.69821,1.38629436111989,1.79175946922805,5,1,8.761089,10.57664,10,5.99893656194668,13,6.05678401322862,10,5.99893656194668,0,0,1.38629436111989,3.2188758248682,5,22,C,obst,frication,voiceless,10.0699760926938,10.1255905626751,26
6.51156700765418,6.18990548578182,3.63,slouch,young,V,13.00000000000004,-0.102278849120418,1.38629436111989,0.15374,1.41656,1.6094379124341,0.693147180559945,6,1,9.325858,10.60569,7,4.70048036579242,6,3.13549421592915,6,3.13549421592915,0.693147180559945,4.47733681447821,0,0,8,36,C,obst,frication,voiceless,10.0800844211932,10.2216867057979,24
6.50397375285416,6.12948584500536,3.57,sag,young,V,32.000000000000114,1.49165487677772,1.09861228866811,0,1.65052,1.38629436111989,0.693147180559945,3,16,7.520439,11.97534,20,4.74493212836325,20,4.74493212836325,19,4.70953020131233,0,0,0,0,10,151,C,obst,frication,voiceless,9.47324295306374,9.87148075640104,24
6.32904331415568,6.16015191262613,4.03,sin,young,V,443.999999999998,2.32998406718216,2.19722457733622,0.85882,1.22316,1.94591014905531,1.94591014905531,3,18,8.133509,12.51689,17,9.98842594905232,20,10.0963780606793,16,9.98598877404787,0,0,1.38629436111989,7.81722278550817,638,61,C,obst,frication,voiceless,11.6311084206479,12.5485092030324,29
6.47664923376601,6.19154415882364,4.4,sip,young,V,88.99999999999999,1.01047794693386,1.09861228866811,0,1.74935,1.09861228866811,0,3,19,7.405861,12.51689,25,5.9427993751267,28,6.06378520868761,24,5.93753620508243,0,0,1.38629436111989,3.91202300542815,82,294,C,obst,frication,voiceless,11.6311084206479,12.5485092030324,28
6.53160622520803,6.24222326545517,2.87,scour,young,V,22.000000000000092,1.81010860789625,1.38629436111989,0.20225,1.66772,1.79175946922805,0,5,1,9.171593,11.1627,11,7.91790058632792,7,7.25205395185281,7,7.25205395185281,1.6094379124341,7.19743535409659,0,0,9,83,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,26
6.38308424839409,6.16226161804998,3.93,float,young,V,302,0.209985466736699,2.07944154167984,0.51986,1.80313,2.19722457733622,1.38629436111989,5,3,8.655512,10.59918,12,5.22035582507832,23,6.37331978957701,12,5.22035582507832,0,0,2.484906649788,5.99645208861902,183,585,C,obst,frication,voiceless,10.425638798632,10.9321422187804,28
6.43404880265198,6.19092997106761,5.87,sit,young,V,2148.9999999999995,-0.890937128425147,2.19722457733622,0.06735,1.69125,2.19722457733622,2.484906649788,3,18,7.992349,12.51689,23,9.13237883050647,25,9.13237883050647,22,9.12510922761352,0,0,1.09861228866811,0,0,8969,C,obst,frication,voiceless,11.6311084206479,12.5485092030324,29
6.48718160919317,6.20091477129019,3.73,flick,young,V,74.00000000000003,-0.112362968187044,1.38629436111989,0.067,1.83203,2.56494935746154,0,5,4,8.747499,10.59918,21,5.99146454710798,22,5.99146454710798,21,5.99146454710798,0,0,0.693147180559945,0,59,190,C,obst,frication,voiceless,10.425638798632,10.9321422187804,27
6.37125280842616,6.16184003288354,5.2,set,young,V,6688.000000000015,1.04555918002604,3.66356164612965,0.75995,0.81895,3.68887945411394,4.55387689160054,3,14,7.91216,13.13741,13,7.71690613529839,18,7.75233516330229,12,7.51316354523408,0,0,1.79175946922805,4.40671924726425,1866,5630,C,obst,frication,voiceless,11.798863517503,12.4759051073067,28
6.26803511480504,6.11058002799814,6.03,hate,young,V,1011.9999999999994,-0.689186779343848,1.79175946922805,0.22705,1.5142,1.09861228866811,0,4,14,9.032199,13.49254,19,7.30720231476474,31,7.86518795418747,19,7.30720231476474,0,0,2.56494935746154,7.01660968389422,272,1643,C,obst,frication,voiceless,8.76170676846664,9.29523283899415,27
6.35208918074299,6.15464575724951,3.93,drill,young,V,174.00000000000017,-0.665173328517539,1.6094379124341,0.11696,1.7765,2.39789527279837,3.2188758248682,5,5,8.900573,11.03329,28,8.19284713459287,31,8.19422930481982,28,8.19284713459287,0,0,1.38629436111989,1.79175946922805,141,209,C,obst,burst,voiced,10.5885269537019,10.8999748264046,29
6.43260241515374,6.1262139476596,3.24,pose,young,V,191.99999999999966,2.18480205733766,2.99573227355399,0.95615000000000006,1.90495,2.484906649788,0,4,10,8.410484,12.07807,11,7.39203156751459,32,7.34665516317654,7,6.97354301952014,1.6094379124341,6.32076829425058,3.25809653802148,6.18208490671663,105,496,C,obst,burst,voiceless,9.66465913430174,10.4349389940958,24
6.34691624318402,6.12948584500536,5.23,lose,young,V,1432.9999999999977,0.212040036821699,1.09861228866811,0.12215,1.42295,2.39789527279837,1.6094379124341,4,10,8.394297,12.33756,11,7.39203156751459,30,7.11069612297883,2,5.73979291217923,2.30258509299405,7.1800698743028,3.36729582998647,6.81892406527552,0,6086,C,cont,short,voiced,9.46660917372222,10.4650728283279,26
6.4736128799871,6.1578260843232,3.93,vent,young,V,52.00000000000015,-0.102278849120418,1.38629436111989,0.07823,1.78124,1.79175946922805,0.693147180559945,4,8,8.58078,13.19376,13,6.92067150424868,14,7.01481435127554,13,6.92067150424868,0,0,0.693147180559945,4.61512051684126,57,46,C,obst,frication,voiced,10.4683182903806,11.3213048052282,28
6.51311140950556,6.12599544006559,3.37,moo,young,V,5.999999999999971,-2.484906649788,1.38629436111989,0.35336,1.62705,1.09861228866811,0.693147180559945,3,8,7.548791,12.23054,7,6.74051935960622,66,10.5997548604323,6,6.74051935960622,0,0,4.0943445622221,10.5784707624684,1,13,C,cont,short,voiced,9.7714407716158,10.1754212680198,25
6.41209737489708,6.11058002799814,4.4,rent,young,V,743.9999999999985,0.455909866169876,2.63905732961526,0.83261,1.76243,2.30258509299405,1.79175946922805,4,10,8.913523,13.86731,13,6.92067150424868,14,7.01481435127554,13,6.92067150424868,0,0,0.693147180559945,4.61512051684126,920,520,C,cont,short,voiced,10.5690579653258,11.3819508011274,30
6.41165405061453,6.08813743436824,3.73,poke,young,V,77.99999999999986,-0.0597192347016222,2.30258509299405,0.35134,1.74811,2.30258509299405,2.484906649788,4,10,8.104019,12.07807,12,5.61312810638807,19,5.81413053182507,12,5.61312810638807,0,0,2.07944154167984,4.12713438504509,13,254,C,obst,burst,voiceless,9.66465913430174,10.4349389940958,30
6.46071789496301,6.17690623123818,3.5,sew,young,V,49.00000000000016,-0.64721008537292,1.09861228866811,0.47743,2.00369,1.09861228866811,0.693147180559945,3,11,7.657068,13.13741,29,7.99057688174392,41,8.8378263640077,1,0,3.3322045101752,7.9885429827377,3.68887945411394,8.83695515733143,0,201,C,obst,frication,voiceless,11.2800093170072,11.6283768956582,27
6.44078703827992,6.10367653771491,3.63,lump,young,V,232.99999999999991,-0.351683968945404,1.94591014905531,0.57073,1.34915,1.79175946922805,0.693147180559945,4,9,7.740553,10.9183,14,4.36944785246702,14,4.36944785246702,14,4.36944785246702,0,0,0,0,329,49,C,cont,short,voiced,10.0149842035498,10.3750836631101,29
6.23650656712331,6.10813585391167,4.4,toast,young,V,262.99999999999886,-1.05588734400177,1.79175946922805,0.30385,0.94399,1.6094379124341,1.79175946922805,5,3,9.331991,13.45478,4,4.59511985013459,9,7.2392149737798,4,4.59511985013459,0,0,1.79175946922805,7.16626597413364,261,65,C,obst,burst,voiceless,9.73937912516153,10.3311380677795,30
6.30426597035273,6.16352530819288,6.07,say,young,V,15720.999999999789,-0.671984682426505,1.94591014905531,0.0123,1.41589,2.56494935746154,0.693147180559945,3,13,7.605648,11.97534,32,8.4144957931779,49,10.3547542364449,30,8.2960476427647,0.693147180559945,0,2.94443897916644,10.1996956747073,0,76541,C,obst,frication,voiceless,11.6803110331482,11.7664274986965,29
6.32353424963937,6.07119951512684,6.23,look,young,V,10585.000000000053,-0.993912867618107,2.484906649788,0.15249,1.78726,2.63905732961526,3.43398720448515,4,9,8.084977,12.33756,12,7.0335064842877,10,7.0335064842877,10,7.0335064842877,1.09861228866811,0,0,0,2371,24165,C,cont,short,voiced,10.2211045700711,10.2507584163996,28
6.50999044750016,6.1735777488642,3.37,mow,young,V,32.999999999999986,0.606135803570316,1.38629436111989,0.96837,2.0606,1.38629436111989,0.693147180559945,3,16,7.602709,12.23054,28,8.22710823434815,17,7.70526247486633,11,7.6980291702728,2.83321334405622,7.33823815006559,1.79175946922805,2.83321334405622,0,84,C,cont,short,voiced,10.2960362687111,11.0002982192576,28
6.5423134465032,6.11611285167309,2.7,loom,young,V,52.999999999999915,2.68935806809006,1.94591014905531,0.5824,1.96703,1.6094379124341,1.94591014905531,4,9,8.357302,12.33756,9,6.0730445341004,17,6.39024066706535,9,6.0730445341004,0,0,2.19722457733622,5.09375020080676,35,172,C,cont,short,voiced,9.46660917372222,10.4650728283279,28
6.45573301169212,6.13988455222626,3.67,pinch,young,V,104.99999999999969,-0.36464311358791,1.38629436111989,0.03894,1.60129,2.39789527279837,1.09861228866811,5,5,9.066841,11.17479,7,3.95124371858143,8,3.95124371858143,7,3.95124371858143,0,0,0.693147180559945,0,70,169,C,obst,burst,voiceless,11.3102950727784,11.734323493746,29
6.30926351846357,6.17211804680124,4.63,fight,young,V,1698.9999999999961,1.07545691122541,2.56494935746154,0.4915,1.63808,2.30258509299405,2.30258509299405,5,8,8.738417,11.91551,18,7.82524529143177,33,8.14351740579748,18,7.82524529143177,0,0,2.77258872223978,6.84481547920826,667,2549,C,obst,frication,voiceless,10.8963874117802,11.2778990917442,25
6.4348835406409,6.11102378216562,3.73,toss,young,V,106.00000000000026,0.124408710628521,1.38629436111989,0,1.60508,2.07944154167984,1.94591014905531,4,8,8.752537,13.45478,10,5.52942908751142,9,5.30330490805908,7,5.19849703126583,1.38629436111989,4.27666611901606,1.09861228866811,3.04452243772342,47,357,C,obst,burst,voiceless,9.397151834043,9.88073056541351,29
6.29747757624449,6.10924758276437,6.48,ask,young,V,4053.0000000000055,-0.240548566354347,0.693147180559945,0,1.52736,2.19722457733622,2.07944154167984,3,3,7.67163,13.28168,6,5.32787616878958,9,5.33271879326537,5,4.33073334028633,0,0,1.38629436111989,0.693147180559945,0,14651,V,cont,long,voiced,9.6006918422743,9.6035979369766,30
6.6002649792185,6.129921290255,2.9,toot,young,V,8.000000000000034,-1.39871688111845,1.6094379124341,0.25802,1.56334,1.38629436111989,0,4,10,8.835806,13.45478,11,5.06259503302697,22,5.48063892334199,9,4.46590811865458,1.09861228866811,4.27666611901606,2.63905732961526,5.03695260241363,3,19,C,obst,burst,voiceless,13.2170606421419,13.2906908048685,21
6.33716195780176,6.11919791361753,6.77,get,young,V,20944.99999999988,-1.22764083967447,2.30258509299405,0.01285,1.60078,3.61091791264422,4.90527477843843,3,14,7.467755,12.28805,13,7.71690613529839,18,7.75233516330229,12,7.31055015853442,0,0,1.79175946922805,4.40671924726425,0,42717,C,obst,burst,voiced,11.1648420791002,11.6741510584694,27
6.26949393190646,6.22515231229786,4.13,spoil,young,V,178.99999999999903,0.40994439891221,2.07944154167984,0.39616,2.14099,2.39789527279837,0,5,1,8.722277,11.50982,9,5.26785815906333,10,5.26785815906333,9,5.26785815906333,0,0,0.693147180559945,0,19,528,C,obst,frication,voiceless,12.0300512012847,12.4928443036806,29
6.41560419548096,6.153370788951,4.3,stretch,young,V,696.0000000000002,1.48022618095409,2.19722457733622,0.21655,1.84514,2.99573227355399,2.30258509299405,7,0,9.853436,13.30069,8,3.93182563272433,8,3.93182563272433,7,3.2188758248682,0,0,0,0,556,1209,C,obst,frication,voiceless,12.422026412175,13.1273946990515,29
6.404318953648,6.10680014578789,3.87,limp,young,V,191.99999999999966,2.0306513775104,1.79175946922805,0.49231,1.42154,1.79175946922805,0,4,6,8.252743,12.78698,10,2.94443897916644,10,2.94443897916644,9,1.94591014905531,0,0,0,0,24,117,C,cont,short,voiced,12.6431171667917,13.5785482154434,29
6.33615293850054,6.18744243034942,4.43,slice,young,V,203.0000000000005,0.0432880870154486,1.38629436111989,0.01999,1.81617,2.39789527279837,1.79175946922805,5,3,8.962871,10.60569,15,6.04500531403601,17,6.04737217904628,15,6.04500531403601,0,0,1.09861228866811,0.693147180559945,314,209,C,obst,frication,voiceless,10.0800844211932,10.2216867057979,29
